Time(s),HeartRate(1/min),OxygenSaturation,MeanArterialPressure(mmHg),CardiacOutput(mL/min)
147.78,86.245368,0.949377,40.980974,3504.306621
147.80,86.245368,0.949342,40.980974,3504.306621
147.82,86.245368,0.949312,40.980974,3504.306621
147.84,86.245368,0.949286,40.980974,3504.306621
147.86,86.245368,0.949264,40.980974,3504.306621
147.88,86.245368,0.949246,40.980974,3504.306621
147.90,86.245368,0.949231,40.980974,3504.306621
147.92,86.245368,0.949218,40.980974,3504.306621
147.94,86.245368,0.949207,40.980974,3504.306621
147.96,86.245368,0.949199,40.980974,3504.306621
147.98,86.245368,0.949195,40.980974,3504.306621
148.00,86.245368,0.949195,40.980974,3504.306621
148.02,86.245368,0.949195,40.980974,3504.306621
148.04,86.245368,0.949195,40.980974,3504.306621
148.06,86.245368,0.949195,40.980974,3504.306621
148.08,86.245368,0.949195,40.980974,3504.306621
148.10,86.245368,0.949195,40.980974,3504.306621
148.12,86.245368,0.949195,40.980974,3504.306621
148.14,86.245368,0.949195,40.980974,3504.306621
148.16,86.245368,0.949195,40.980974,3504.306621
148.18,86.245368,0.949195,40.980974,3504.306621
148.20,86.245368,0.949195,40.980974,3504.306621
148.22,86.245368,0.949195,40.980974,3504.306621
148.24,86.245368,0.949195,40.980974,3504.306621
148.26,86.245368,0.949195,40.980974,3504.306621
148.28,86.245368,0.949195,40.980974,3504.306621
148.30,86.245368,0.949195,40.980974,3504.306621
148.32,86.245368,0.949195,40.980974,3504.306621
148.34,86.464541,0.949195,40.776142,3494.982168
148.36,86.464541,0.949195,40.776142,3494.982168
148.38,86.464541,0.949195,40.776142,3494.982168
148.40,86.464541,0.949195,40.776142,3494.982168
148.42,86.464541,0.949178,40.776142,3494.982168
148.44,86.464541,0.949146,40.776142,3494.982168
148.46,86.464541,0.949106,40.776142,3494.982168
148.48,86.464541,0.949065,40.776142,3494.982168
148.50,86.464541,0.949027,40.776142,3494.982168
148.52,86.464541,0.948993,40.776142,3494.982168
148.54,86.464541,0.948964,40.776142,3494.982168
148.56,86.464541,0.948940,40.776142,3494.982168
148.58,86.464541,0.948920,40.776142,3494.982168
148.60,86.464541,0.948903,40.776142,3494.982168
148.62,86.464541,0.948888,40.776142,3494.982168
148.64,86.464541,0.948877,40.776142,3494.982168
148.66,86.464541,0.948867,40.776142,3494.982168
148.68,86.464541,0.948863,40.776142,3494.982168
148.70,86.464541,0.948863,40.776142,3494.982168
148.72,86.464541,0.948863,40.776142,3494.982168
148.74,86.464541,0.948863,40.776142,3494.982168
148.76,86.464541,0.948863,40.776142,3494.982168
148.78,86.464541,0.948863,40.776142,3494.982168
148.80,86.464541,0.948863,40.776142,3494.982168
148.82,86.464541,0.948863,40.776142,3494.982168
148.84,86.464541,0.948863,40.776142,3494.982168
148.86,86.464541,0.948863,40.776142,3494.982168
148.88,86.464541,0.948863,40.776142,3494.982168
148.90,86.464541,0.948863,40.776142,3494.982168
148.92,86.464541,0.948863,40.776142,3494.982168
148.94,86.464541,0.948863,40.776142,3494.982168
148.96,86.464541,0.948863,40.776142,3494.982168
148.98,86.464541,0.948863,40.776142,3494.982168
149.00,86.464541,0.948863,40.776142,3494.982168
149.02,86.464541,0.948863,40.776142,3494.982168
149.04,86.685649,0.948863,40.577632,3486.963870
149.06,86.685649,0.948863,40.577632,3486.963870
149.08,86.685649,0.948863,40.577632,3486.963870
149.10,86.685649,0.948863,40.577632,3486.963870
149.12,86.685649,0.948842,40.577632,3486.963870
149.14,86.685649,0.948801,40.577632,3486.963870
149.16,86.685649,0.948752,40.577632,3486.963870
149.18,86.685649,0.948701,40.577632,3486.963870
149.20,86.685649,0.948653,40.577632,3486.963870
149.22,86.685649,0.948611,40.577632,3486.963870
149.24,86.685649,0.948575,40.577632,3486.963870
149.26,86.685649,0.948544,40.577632,3486.963870
149.28,86.685649,0.948519,40.577632,3486.963870
149.30,86.685649,0.948498,40.577632,3486.963870
149.32,86.685649,0.948480,40.577632,3486.963870
149.34,86.685649,0.948465,40.577632,3486.963870
149.36,86.685649,0.948454,40.577632,3486.963870
149.38,86.685649,0.948448,40.577632,3486.963870
149.40,86.685649,0.948448,40.577632,3486.963870
149.42,86.685649,0.948448,40.577632,3486.963870
149.44,86.685649,0.948448,40.577632,3486.963870
149.46,86.685649,0.948448,40.577632,3486.963870
149.48,86.685649,0.948448,40.577632,3486.963870
149.50,86.685649,0.948448,40.577632,3486.963870
149.52,86.685649,0.948448,40.577632,3486.963870
149.54,86.685649,0.948448,40.577632,3486.963870
149.56,86.685649,0.948448,40.577632,3486.963870
149.58,86.685649,0.948448,40.577632,3486.963870
149.60,86.685649,0.948448,40.577632,3486.963870
149.62,86.685649,0.948448,40.577632,3486.963870
149.64,86.685649,0.948448,40.577632,3486.963870
149.66,86.685649,0.948448,40.577632,3486.963870
149.68,86.685649,0.948448,40.577632,3486.963870
149.70,86.685649,0.948448,40.577632,3486.963870
149.72,86.685649,0.948448,40.577632,3486.963870
149.74,86.909725,0.948448,40.381496,3478.903104
149.76,86.909725,0.948448,40.381496,3478.903104
149.78,86.909725,0.948448,40.381496,3478.903104
149.80,86.909725,0.948448,40.381496,3478.903104
149.82,86.909725,0.948421,40.381496,3478.903104
149.84,86.909725,0.948370,40.381496,3478.903104
149.86,86.909725,0.948307,40.381496,3478.903104
149.88,86.909725,0.948243,40.381496,3478.903104
149.90,86.909725,0.948182,40.381496,3478.903104
149.92,86.909725,0.948129,40.381496,3478.903104
149.94,86.909725,0.948083,40.381496,3478.903104
149.96,86.909725,0.948044,40.381496,3478.903104
149.98,86.909725,0.948012,40.381496,3478.903104
150.00,86.909725,0.947985,40.381496,3478.903104
150.02,86.909725,0.947962,40.381496,3478.903104
150.04,86.909725,0.947944,40.381496,3478.903104
150.06,86.909725,0.947929,40.381496,3478.903104
150.08,86.909725,0.947921,40.381496,3478.903104
150.10,86.909725,0.947921,40.381496,3478.903104
150.12,86.909725,0.947921,40.381496,3478.903104
150.14,86.909725,0.947921,40.381496,3478.903104
150.16,86.909725,0.947921,40.381496,3478.903104
150.18,86.909725,0.947921,40.381496,3478.903104
150.20,86.909725,0.947921,40.381496,3478.903104
150.22,86.909725,0.947921,40.381496,3478.903104
150.24,86.909725,0.947921,40.381496,3478.903104
150.26,86.909725,0.947921,40.381496,3478.903104
150.28,86.909725,0.947921,40.381496,3478.903104
150.30,86.909725,0.947921,40.381496,3478.903104
150.32,86.909725,0.947921,40.381496,3478.903104
150.34,86.909725,0.947921,40.381496,3478.903104
150.36,86.909725,0.947921,40.381496,3478.903104
150.38,86.909725,0.947921,40.381496,3478.903104
150.40,86.909725,0.947921,40.381496,3478.903104
150.42,86.909725,0.947921,40.381496,3478.903104
150.44,87.138150,0.947921,40.189274,3471.587781
150.46,87.138150,0.947921,40.189274,3471.587781
150.48,87.138150,0.947921,40.189274,3471.587781
150.50,87.138150,0.947921,40.189274,3471.587781
150.52,87.138150,0.947891,40.189274,3471.587781
150.54,87.138150,0.947834,40.189274,3471.587781
150.56,87.138150,0.947766,40.189274,3471.587781
150.58,87.138150,0.947697,40.189274,3471.587781
150.60,87.138150,0.947633,40.189274,3471.587781
150.62,87.138150,0.947577,40.189274,3471.587781
150.64,87.138150,0.947529,40.189274,3471.587781
150.66,87.138150,0.947489,40.189274,3471.587781
150.68,87.138150,0.947455,40.189274,3471.587781
150.70,87.138150,0.947427,40.189274,3471.587781
150.72,87.138150,0.947404,40.189274,3471.587781
150.74,87.138150,0.947385,40.189274,3471.587781
150.76,87.138150,0.947372,40.189274,3471.587781
150.78,87.138150,0.947370,40.189274,3471.587781
150.80,87.138150,0.947370,40.189274,3471.587781
150.82,87.138150,0.947370,40.189274,3471.587781
150.84,87.138150,0.947370,40.189274,3471.587781
150.86,87.138150,0.947370,40.189274,3471.587781
150.88,87.138150,0.947370,40.189274,3471.587781
150.90,87.138150,0.947370,40.189274,3471.587781
150.92,87.138150,0.947370,40.189274,3471.587781
150.94,87.138150,0.947370,40.189274,3471.587781
150.96,87.138150,0.947370,40.189274,3471.587781
150.98,87.138150,0.947370,40.189274,3471.587781
151.00,87.138150,0.947370,40.189274,3471.587781
151.02,87.138150,0.947370,40.189274,3471.587781
151.04,87.138150,0.947370,40.189274,3471.587781
151.06,87.138150,0.947370,40.189274,3471.587781
151.08,87.138150,0.947369,40.189274,3471.587781
151.10,87.138150,0.947369,40.189274,3471.587781
151.12,87.371559,0.947369,40.207432,3438.828546
151.14,87.371559,0.947369,40.207432,3438.828546
151.16,87.371559,0.947369,40.207432,3438.828546
151.18,87.371559,0.947369,40.207432,3438.828546
151.20,87.371559,0.947346,40.207432,3438.828546
151.22,87.371559,0.947301,40.207432,3438.828546
151.24,87.371559,0.947246,40.207432,3438.828546
151.26,87.371559,0.947190,40.207432,3438.828546
151.28,87.371559,0.947138,40.207432,3438.828546
151.30,87.371559,0.947093,40.207432,3438.828546
151.32,87.371559,0.947054,40.207432,3438.828546
151.34,87.371559,0.947021,40.207432,3438.828546
151.36,87.371559,0.946994,40.207432,3438.828546
151.38,87.371559,0.946971,40.207432,3438.828546
151.40,87.371559,0.946952,40.207432,3438.828546
151.42,87.371559,0.946937,40.207432,3438.828546
151.44,87.371559,0.946926,40.207432,3438.828546
151.46,87.371559,0.946924,40.207432,3438.828546
151.48,87.371559,0.946924,40.207432,3438.828546
151.50,87.371559,0.946924,40.207432,3438.828546
151.52,87.371559,0.946924,40.207432,3438.828546
151.54,87.371559,0.946924,40.207432,3438.828546
151.56,87.371559,0.946924,40.207432,3438.828546
151.58,87.371559,0.946924,40.207432,3438.828546
151.60,87.371559,0.946924,40.207432,3438.828546
151.62,87.371559,0.946924,40.207432,3438.828546
151.64,87.371559,0.946924,40.207432,3438.828546
151.66,87.371559,0.946924,40.207432,3438.828546
151.68,87.371559,0.946924,40.207432,3438.828546
151.70,87.371559,0.946924,40.207432,3438.828546
151.72,87.371559,0.946924,40.207432,3438.828546
151.74,87.371559,0.946924,40.207432,3438.828546
151.76,87.371559,0.946924,40.207432,3438.828546
151.78,87.371559,0.946924,40.207432,3438.828546
151.80,87.609477,0.946924,40.195705,3410.290431
151.82,87.609477,0.946924,40.195705,3410.290431
151.84,87.609477,0.946924,40.195705,3410.290431
151.86,87.609477,0.946924,40.195705,3410.290431
151.88,87.609477,0.946906,40.195705,3410.290431
151.90,87.609477,0.946871,40.195705,3410.290431
151.92,87.609477,0.946829,40.195705,3410.290431
151.94,87.609477,0.946785,40.195705,3410.290431
151.96,87.609477,0.946745,40.195705,3410.290431
151.98,87.609477,0.946710,40.195705,3410.290431
152.00,87.609477,0.946680,40.195705,3410.290431
152.02,87.609477,0.946654,40.195705,3410.290431
152.04,87.609477,0.946633,40.195705,3410.290431
152.06,87.609477,0.946616,40.195705,3410.290431
152.08,87.609477,0.946601,40.195705,3410.290431
152.10,87.609477,0.946589,40.195705,3410.290431
152.12,87.609477,0.946580,40.195705,3410.290431
152.14,87.609477,0.946579,40.195705,3410.290431
152.16,87.609477,0.946579,40.195705,3410.290431
152.18,87.609477,0.946579,40.195705,3410.290431
152.20,87.609477,0.946579,40.195705,3410.290431
152.22,87.609477,0.946579,40.195705,3410.290431
152.24,87.609477,0.946579,40.195705,3410.290431
152.26,87.609477,0.946579,40.195705,3410.290431
152.28,87.609477,0.946579,40.195705,3410.290431
152.30,87.609477,0.946579,40.195705,3410.290431
152.32,87.609477,0.946579,40.195705,3410.290431
152.34,87.609477,0.946579,40.195705,3410.290431
152.36,87.609477,0.946579,40.195705,3410.290431
152.38,87.609477,0.946579,40.195705,3410.290431
152.40,87.609477,0.946579,40.195705,3410.290431
152.42,87.609477,0.946579,40.195705,3410.290431
152.44,87.609477,0.946579,40.195705,3410.290431
152.46,87.609477,0.946579,40.195705,3410.290431
152.48,87.851434,0.946579,40.022899,3396.325755
152.50,87.851434,0.946579,40.022899,3396.325755
152.52,87.851434,0.946579,40.022899,3396.325755
152.54,87.851434,0.946579,40.022899,3396.325755
152.56,87.851434,0.946563,40.022899,3396.325755
152.58,87.851434,0.946532,40.022899,3396.325755
152.60,87.851434,0.946495,40.022899,3396.325755
152.62,87.851434,0.946457,40.022899,3396.325755
152.64,87.851434,0.946422,40.022899,3396.325755
152.66,87.851434,0.946391,40.022899,3396.325755
152.68,87.851434,0.946364,40.022899,3396.325755
152.70,87.851434,0.946342,40.022899,3396.325755
152.72,87.851434,0.946323,40.022899,3396.325755
152.74,87.851434,0.946308,40.022899,3396.325755
152.76,87.851434,0.946295,40.022899,3396.325755
152.78,87.851434,0.946284,40.022899,3396.325755
152.80,87.851434,0.946277,40.022899,3396.325755
152.82,87.851434,0.946275,40.022899,3396.325755
152.84,87.851434,0.946275,40.022899,3396.325755
152.86,87.851434,0.946275,40.022899,3396.325755
152.88,87.851434,0.946275,40.022899,3396.325755
152.90,87.851434,0.946275,40.022899,3396.325755
152.92,87.851434,0.946275,40.022899,3396.325755
152.94,87.851434,0.946275,40.022899,3396.325755
152.96,87.851434,0.946275,40.022899,3396.325755
152.98,87.851434,0.946275,40.022899,3396.325755
153.00,87.851434,0.946275,40.022899,3396.325755
153.02,87.851434,0.946275,40.022899,3396.325755
153.04,87.851434,0.946275,40.022899,3396.325755
153.06,87.851434,0.946275,40.022899,3396.325755
153.08,87.851434,0.946275,40.022899,3396.325755
153.10,87.851434,0.946275,40.022899,3396.325755
153.12,87.851434,0.946275,40.022899,3396.325755
153.14,87.851434,0.946275,40.022899,3396.325755
153.16,88.097297,0.946275,39.813018,3384.966256
153.18,88.097297,0.946275,39.813018,3384.966256
153.20,88.097297,0.946275,39.813018,3384.966256
153.22,88.097297,0.946275,39.813018,3384.966256
153.24,88.097297,0.946258,39.813018,3384.966256
153.26,88.097297,0.946225,39.813018,3384.966256
153.28,88.097297,0.946185,39.813018,3384.966256
153.30,88.097297,0.946144,39.813018,3384.966256
153.32,88.097297,0.946106,39.813018,3384.966256
153.34,88.097297,0.946073,39.813018,3384.966256
153.36,88.097297,0.946044,39.813018,3384.966256
153.38,88.097297,0.946020,39.813018,3384.966256
153.40,88.097297,0.946000,39.813018,3384.966256
153.42,88.097297,0.945983,39.813018,3384.966256
153.44,88.097297,0.945969,39.813018,3384.966256
153.46,88.097297,0.945958,39.813018,3384.966256
153.48,88.097297,0.945949,39.813018,3384.966256
153.50,88.097297,0.945948,39.813018,3384.966256
153.52,88.097297,0.945948,39.813018,3384.966256
153.54,88.097297,0.945948,39.813018,3384.966256
153.56,88.097297,0.945948,39.813018,3384.966256
153.58,88.097297,0.945948,39.813018,3384.966256
153.60,88.097297,0.945948,39.813018,3384.966256
153.62,88.097297,0.945948,39.813018,3384.966256
153.64,88.097297,0.945948,39.813018,3384.966256
153.66,88.097297,0.945948,39.813018,3384.966256
153.68,88.097297,0.945948,39.813018,3384.966256
153.70,88.097297,0.945948,39.813018,3384.966256
153.72,88.097297,0.945948,39.813018,3384.966256
153.74,88.097297,0.945948,39.813018,3384.966256
153.76,88.097297,0.945948,39.813018,3384.966256
153.78,88.097297,0.945948,39.813018,3384.966256
153.80,88.097297,0.945948,39.813018,3384.966256
153.82,88.097297,0.945948,39.813018,3384.966256
153.84,88.347464,0.945948,39.604549,3376.390341
153.86,88.347464,0.945948,39.604549,3376.390341
153.88,88.347464,0.945948,39.604549,3376.390341
153.90,88.347464,0.945948,39.604549,3376.390341
153.92,88.347464,0.945927,39.604549,3376.390341
153.94,88.347464,0.945887,39.604549,3376.390341
153.96,88.347464,0.945837,39.604549,3376.390341
153.98,88.347464,0.945787,39.604549,3376.390341
154.00,88.347464,0.945740,39.604549,3376.390341
154.02,88.347464,0.945699,39.604549,3376.390341
154.04,88.347464,0.945664,39.604549,3376.390341
154.06,88.347464,0.945634,39.604549,3376.390341
154.08,88.347464,0.945609,39.604549,3376.390341
154.10,88.347464,0.945589,39.604549,3376.390341
154.12,88.347464,0.945572,39.604549,3376.390341
154.14,88.347464,0.945557,39.604549,3376.390341
154.16,88.347464,0.945548,39.604549,3376.390341
154.18,88.347464,0.945546,39.604549,3376.390341
154.20,88.347464,0.945546,39.604549,3376.390341
154.22,88.347464,0.945546,39.604549,3376.390341
154.24,88.347464,0.945546,39.604549,3376.390341
154.26,88.347464,0.945546,39.604549,3376.390341
154.28,88.347464,0.945546,39.604549,3376.390341
154.30,88.347464,0.945546,39.604549,3376.390341
154.32,88.347464,0.945546,39.604549,3376.390341
154.34,88.347464,0.945546,39.604549,3376.390341
154.36,88.347464,0.945546,39.604549,3376.390341
154.38,88.347464,0.945546,39.604549,3376.390341
154.40,88.347464,0.945546,39.604549,3376.390341
154.42,88.347464,0.945546,39.604549,3376.390341
154.44,88.347464,0.945546,39.604549,3376.390341
154.46,88.347464,0.945546,39.604549,3376.390341
154.48,88.347464,0.945546,39.604549,3376.390341
154.50,88.347464,0.945546,39.604549,3376.390341
154.52,88.602838,0.945546,39.395844,3367.500744
154.54,88.602838,0.945546,39.395844,3367.500744
154.56,88.602838,0.945546,39.395844,3367.500744
154.58,88.602838,0.945546,39.395844,3367.500744
154.60,88.602838,0.945519,39.395844,3367.500744
154.62,88.602838,0.945468,39.395844,3367.500744
154.64,88.602838,0.945406,39.395844,3367.500744
154.66,88.602838,0.945342,39.395844,3367.500744
154.68,88.602838,0.945282,39.395844,3367.500744
154.70,88.602838,0.945230,39.395844,3367.500744
154.72,88.602838,0.945185,39.395844,3367.500744
154.74,88.602838,0.945148,39.395844,3367.500744
154.76,88.602838,0.945116,39.395844,3367.500744
154.78,88.602838,0.945090,39.395844,3367.500744
154.80,88.602838,0.945068,39.395844,3367.500744
154.82,88.602838,0.945050,39.395844,3367.500744
154.84,88.602838,0.945038,39.395844,3367.500744
154.86,88.602838,0.945036,39.395844,3367.500744
154.88,88.602838,0.945036,39.395844,3367.500744
154.90,88.602838,0.945036,39.395844,3367.500744
154.92,88.602838,0.945036,39.395844,3367.500744
154.94,88.602838,0.945036,39.395844,3367.500744
154.96,88.602838,0.945036,39.395844,3367.500744
154.98,88.602838,0.945036,39.395844,3367.500744
155.00,88.602838,0.945036,39.395844,3367.500744
155.02,88.602838,0.945036,39.395844,3367.500744
155.04,88.602838,0.945036,39.395844,3367.500744
155.06,88.602838,0.945036,39.395844,3367.500744
155.08,88.602838,0.945036,39.395844,3367.500744
155.10,88.602838,0.945036,39.395844,3367.500744
155.12,88.602838,0.945036,39.395844,3367.500744
155.14,88.602838,0.945036,39.395844,3367.500744
155.16,88.602838,0.945036,39.395844,3367.500744
155.18,88.602838,0.945036,39.395844,3367.500744
155.20,88.864751,0.945036,39.189987,3359.451841
155.22,88.864751,0.945036,39.189987,3359.451841
155.24,88.864751,0.945036,39.189987,3359.451841
155.26,88.864751,0.945036,39.189987,3359.451841
155.28,88.864751,0.945006,39.189987,3359.451841
155.30,88.864751,0.944948,39.189987,3359.451841
155.32,88.864751,0.944878,39.189987,3359.451841
155.34,88.864751,0.944806,39.189987,3359.451841
155.36,88.864751,0.944739,39.189987,3359.451841
155.38,88.864751,0.944680,39.189987,3359.451841
155.40,88.864751,0.944629,39.189987,3359.451841
155.42,88.864751,0.944587,39.189987,3359.451841
155.44,88.864751,0.944552,39.189987,3359.451841
155.46,88.864751,0.944522,39.189987,3359.451841
155.48,88.864751,0.944498,39.189987,3359.451841
155.50,88.864751,0.944477,39.189987,3359.451841
155.52,88.864751,0.944463,39.189987,3359.451841
155.54,88.864751,0.944461,39.189987,3359.451841
155.56,88.864751,0.944461,39.189987,3359.451841
155.58,88.864751,0.944461,39.189987,3359.451841
155.60,88.864751,0.944461,39.189987,3359.451841
155.62,88.864751,0.944461,39.189987,3359.451841
155.64,88.864751,0.944461,39.189987,3359.451841
155.66,88.864751,0.944461,39.189987,3359.451841
155.68,88.864751,0.944461,39.189987,3359.451841
155.70,88.864751,0.944461,39.189987,3359.451841
155.72,88.864751,0.944461,39.189987,3359.451841
155.74,88.864751,0.944461,39.189987,3359.451841
155.76,88.864751,0.944461,39.189987,3359.451841
155.78,88.864751,0.944461,39.189987,3359.451841
155.80,88.864751,0.944461,39.189987,3359.451841
155.82,88.864751,0.944461,39.189987,3359.451841
155.84,88.864751,0.944461,39.189987,3359.451841
155.86,88.864751,0.944461,39.189987,3359.451841
155.88,89.134235,0.944461,38.984002,3351.321749
155.90,89.134235,0.944461,38.984002,3351.321749
155.92,89.134235,0.944461,38.984002,3351.321749
155.94,89.134235,0.944461,38.984002,3351.321749
155.96,89.134235,0.944435,38.984002,3351.321749
155.98,89.134235,0.944386,38.984002,3351.321749
156.00,89.134235,0.944326,38.984002,3351.321749
156.02,89.134235,0.944265,38.984002,3351.321749
156.04,89.134235,0.944208,38.984002,3351.321749
156.06,89.134235,0.944157,38.984002,3351.321749
156.08,89.134235,0.944114,38.984002,3351.321749
156.10,89.134235,0.944078,38.984002,3351.321749
156.12,89.134235,0.944048,38.984002,3351.321749
156.14,89.134235,0.944023,38.984002,3351.321749
156.16,89.134235,0.944002,38.984002,3351.321749
156.18,89.134235,0.943985,38.984002,3351.321749
156.20,89.134235,0.943972,38.984002,3351.321749
156.22,89.134235,0.943970,38.984002,3351.321749
156.24,89.134235,0.943970,38.984002,3351.321749
156.26,89.134235,0.943970,38.984002,3351.321749
156.28,89.134235,0.943970,38.984002,3351.321749
156.30,89.134235,0.943970,38.984002,3351.321749
156.32,89.134235,0.943970,38.984002,3351.321749
156.34,89.134235,0.943970,38.984002,3351.321749
156.36,89.134235,0.943970,38.984002,3351.321749
156.38,89.134235,0.943970,38.984002,3351.321749
156.40,89.134235,0.943970,38.984002,3351.321749
156.42,89.134235,0.943970,38.984002,3351.321749
156.44,89.134235,0.943970,38.984002,3351.321749
156.46,89.134235,0.943970,38.984002,3351.321749
156.48,89.134235,0.943970,38.984002,3351.321749
156.50,89.134235,0.943970,38.984002,3351.321749
156.52,89.134235,0.943970,38.984002,3351.321749
156.54,89.134235,0.943970,38.984002,3351.321749
156.56,89.410905,0.943970,38.779164,3343.677075
156.58,89.410905,0.943970,38.779164,3343.677075
156.60,89.410905,0.943970,38.779164,3343.677075
156.62,89.410905,0.943970,38.779164,3343.677075
156.64,89.410905,0.943951,38.779164,3343.677075
156.66,89.410905,0.943914,38.779164,3343.677075
156.68,89.410905,0.943869,38.779164,3343.677075
156.70,89.410905,0.943823,38.779164,3343.677075
156.72,89.410905,0.943780,38.779164,3343.677075
156.74,89.410905,0.943742,38.779164,3343.677075
156.76,89.410905,0.943709,38.779164,3343.677075
156.78,89.410905,0.943682,38.779164,3343.677075
156.80,89.410905,0.943659,38.779164,3343.677075
156.82,89.410905,0.943640,38.779164,3343.677075
156.84,89.410905,0.943624,38.779164,3343.677075
156.86,89.410905,0.943611,38.779164,3343.677075
156.88,89.410905,0.943602,38.779164,3343.677075
156.90,89.410905,0.943600,38.779164,3343.677075
156.92,89.410905,0.943600,38.779164,3343.677075
156.94,89.410905,0.943600,38.779164,3343.677075
156.96,89.410905,0.943600,38.779164,3343.677075
156.98,89.410905,0.943600,38.779164,3343.677075
157.00,89.410905,0.943600,38.779164,3343.677075
157.02,89.410905,0.943600,38.779164,3343.677075
157.04,89.410905,0.943600,38.779164,3343.677075
157.06,89.410905,0.943600,38.779164,3343.677075
157.08,89.410905,0.943600,38.779164,3343.677075
157.10,89.410905,0.943600,38.779164,3343.677075
157.12,89.410905,0.943600,38.779164,3343.677075
157.14,89.410905,0.943600,38.779164,3343.677075
157.16,89.410905,0.943600,38.779164,3343.677075
157.18,89.410905,0.943600,38.779164,3343.677075
157.20,89.410905,0.943600,38.779164,3343.677075
157.22,89.410905,0.943600,38.779164,3343.677075
157.24,89.693940,0.943600,38.576037,3336.432642
157.26,89.693940,0.943600,38.576037,3336.432642
157.28,89.693940,0.943600,38.576037,3336.432642
157.30,89.693940,0.943600,38.576037,3336.432642
157.32,89.693940,0.943583,38.576037,3336.432642
157.34,89.693940,0.943551,38.576037,3336.432642
157.36,89.693940,0.943512,38.576037,3336.432642
157.38,89.693940,0.943474,38.576037,3336.432642
157.40,89.693940,0.943438,38.576037,3336.432642
157.42,89.693940,0.943407,38.576037,3336.432642
157.44,89.693940,0.943380,38.576037,3336.432642
157.46,89.693940,0.943358,38.576037,3336.432642
157.48,89.693940,0.943340,38.576037,3336.432642
157.50,89.693940,0.943324,38.576037,3336.432642
157.52,89.693940,0.943311,38.576037,3336.432642
157.54,89.693940,0.943301,38.576037,3336.432642
157.56,89.693940,0.943296,38.576037,3336.432642
157.58,89.693940,0.943296,38.576037,3336.432642
157.60,89.693940,0.943296,38.576037,3336.432642
157.62,89.693940,0.943296,38.576037,3336.432642
157.64,89.693940,0.943296,38.576037,3336.432642
157.66,89.693940,0.943296,38.576037,3336.432642
157.68,89.693940,0.943296,38.576037,3336.432642
157.70,89.693940,0.943296,38.576037,3336.432642
157.72,89.693940,0.943296,38.576037,3336.432642
157.74,89.693940,0.943296,38.576037,3336.432642
157.76,89.693940,0.943296,38.576037,3336.432642
157.78,89.693940,0.943296,38.576037,3336.432642
157.80,89.693940,0.943296,38.576037,3336.432642
157.82,89.693940,0.943296,38.576037,3336.432642
157.84,89.693940,0.943296,38.576037,3336.432642
157.86,89.693940,0.943296,38.576037,3336.432642
157.88,89.693940,0.943296,38.576037,3336.432642
157.90,89.982722,0.943296,38.610919,3314.143868
157.92,89.982722,0.943296,38.610919,3314.143868
157.94,89.982722,0.943296,38.610919,3314.143868
157.96,89.982722,0.943296,38.610919,3314.143868
157.98,89.982722,0.943279,38.610919,3314.143868
158.00,89.982722,0.943247,38.610919,3314.143868
158.02,89.982722,0.943208,38.610919,3314.143868
158.04,89.982722,0.943169,38.610919,3314.143868
158.06,89.982722,0.943133,38.610919,3314.143868
158.08,89.982722,0.943101,38.610919,3314.143868
158.10,89.982722,0.943074,38.610919,3314.143868
158.12,89.982722,0.943051,38.610919,3314.143868
158.14,89.982722,0.943032,38.610919,3314.143868
158.16,89.982722,0.943017,38.610919,3314.143868
158.18,89.982722,0.943004,38.610919,3314.143868
158.20,89.982722,0.942993,38.610919,3314.143868
158.22,89.982722,0.942988,38.610919,3314.143868
158.24,89.982722,0.942988,38.610919,3314.143868
158.26,89.982722,0.942988,38.610919,3314.143868
158.28,89.982722,0.942988,38.610919,3314.143868
158.30,89.982722,0.942988,38.610919,3314.143868
158.32,89.982722,0.942988,38.610919,3314.143868
158.34,89.982722,0.942988,38.610919,3314.143868
158.36,89.982722,0.942988,38.610919,3314.143868
158.38,89.982722,0.942988,38.610919,3314.143868
158.40,89.982722,0.942988,38.610919,3314.143868
158.42,89.982722,0.942988,38.610919,3314.143868
158.44,89.982722,0.942988,38.610919,3314.143868
158.46,89.982722,0.942988,38.610919,3314.143868
158.48,89.982722,0.942988,38.610919,3314.143868
158.50,89.982722,0.942988,38.610919,3314.143868
158.52,89.982722,0.942988,38.610919,3314.143868
158.54,89.982722,0.942988,38.610919,3314.143868
158.56,90.277234,0.942988,38.616920,3285.326978
158.58,90.277234,0.942988,38.616920,3285.326978
158.60,90.277234,0.942988,38.616920,3285.326978
158.62,90.277234,0.942988,38.616920,3285.326978
158.64,90.277234,0.942967,38.616920,3285.326978
158.66,90.277234,0.942929,38.616920,3285.326978
158.68,90.277234,0.942882,38.616920,3285.326978
158.70,90.277234,0.942835,38.616920,3285.326978
158.72,90.277234,0.942790,38.616920,3285.326978
158.74,90.277234,0.942752,38.616920,3285.326978
158.76,90.277234,0.942719,38.616920,3285.326978
158.78,90.277234,0.942691,38.616920,3285.326978
158.80,90.277234,0.942668,38.616920,3285.326978
158.82,90.277234,0.942649,38.616920,3285.326978
158.84,90.277234,0.942633,38.616920,3285.326978
158.86,90.277234,0.942620,38.616920,3285.326978
158.88,90.277234,0.942613,38.616920,3285.326978
158.90,90.277234,0.942613,38.616920,3285.326978
